keep: 22.1863, -0.04128, 9.75186, -0.0213963
keep: 28.0696, 8.3974, 9.81866, 0.142712
keep: 40.3489, 3.37129, 9.85555, -0.182751
keep: 0.790085, 8.1378, 9.87568, 0.000187987
right:24.9417, 6.3803, 9.90428, 1.79184
left: 13.3679, 8.11262, 9.87168, -1.16518
right:30.0857, 2.70577, 9.07084, 1.3083
left: 7.29541, 8.72586, 9.59854, -0.357071
right:41.7018, 4.51524, 10.479, 0.0795008
keep: 34.2518, 7.83974, 9.26956, -0.0826196
keep: 41.4097, 7.94973, 9.37967, 0.101065
keep: 32.5056, 8.30378, 10.2612, 0.133287
right:6.80297, 0.268884, 9.44601, 0.208349
keep: 15.3632, 3.55588, 10.0834, 0.00373601
right:3.34634, -0.468108, 9.29894, 0.0834194
keep: 35.4327, 8.54084, 9.95998, 0.186503
keep: 8.25679, 0.734883, 10.2966, -0.0332085
left: 30.9788, 5.64904, 9.01805, -1.38441
right:10.4471, 0.566759, 10.499, 0.590735
right:18.4075, 1.24084, 8.57187, 1.00628
keep: 29.2696, 7.83086, 11.0817, -0.163311
right:26.774, 3.04535, 8.14621, 1.33028
left: 26.0695, 5.9128, 10.0217, -1.29764
keep: 39.2021, -0.00780569, 10.5338, -0.0768421
keep: 30.674, 0.22236, 9.42998, 0.184556
right:17.6009, 1.78186, 10.7264, 1.43816
right:0, 0.393342, 9.13777, 0
keep: 2.86098, -0.132519, 10.5983, -0.00150839
right:7.36034, 4.17718, 10.6344, 0.381233
left: 6.13676, 8.047, 11.3625, -0.35377
keep: 21.5659, 8.3738, 13.595, -0.325782
right:22.651, 1.31876, 10.3251, 2.04428
keep: 17.482, 4.08185, 9.95887, -0.0572918
keep: 13.4204, 0.303507, 10.8156, -0.0545338
left: 25.0503, 2.24025, 9.57862, -1.63955
left: 10.6779, 3.44371, 9.86619, -0.717913
right:23.579, 1.81792, 8.75028, 1.94299
left: 24.4498, 6.79718, 9.57528, -1.63608
keep: 25.2876, -0.126893, 9.57295, 0.0598513
keep: 6.73993, 3.4547, 9.92089, -0.00308797
left: 10.5881, 3.90476, 10.3836, -0.750083
right:10.2128, 4.50855, 11.7818, 0.731839
right:39.5049, 3.69839, 10.516, 0.132103
right:2.20669, -0.379114, 10.5068, 0.0461415
left: 31.9618, 0.596471, 10.7768, -1.59869
right:32.136, 2.83676, 9.18957, 1.06986
left: 23.0864, 2.04562, 10.999, -2.35513
keep: 18.8849, -0.0287833, 10.6008, -0.035486
keep: 17.9742, 7.98965, 9.9805, -0.0915825
keep: 27.3816, 8.17761, 9.61964, 0.397269
left: 1.64995, 8.02318, 8.2476, -0.0133036
right:37.3752, 3.36421, 8.79702, 1.06624
right:6.65818, 4.822, 8.31967, 0.1595
left: 18.2328, 3.07886, 10.1767, -0.9143
keep: 19.9574, 3.83356, 10.6256, 0.155548
keep: 23.0179, 0.0876154, 7.9108, 0.248393
right:32.6885, 3.23489, 10.2066, 1.46028
keep: 34.6057, 4.12823, 9.70606, -0.158047
keep: 27.4587, 8.08081, 9.94964, -0.0840567
left: 39.2979, 3.30646, 10.4118, -0.919406
right:38.1418, 3.32454, 10.2744, 0.997398
right:23.0893, 2.04046, 9.84419, 1.98909
keep: 31.5369, 0.603391, 10.8889, 0.228826
right:0, 0.34697, 9.51306, 0
right:11.6066, -0.134305, 10.362, 0.574453
right:28.8328, 6.43472, 10.1643, 2.26064
right:5.44796, 0.125913, 9.74869, 0.179959
keep: 14.4672, 7.5002, 11.023, 0.00262557
left: 9.50284, 8.05441, 7.62505, -0.329459
left: 20.9982, 2.64398, 9.04892, -1.53953
keep: 28.7752, 7.88933, 10.651, -0.0212505
keep: 13.5246, -0.247823, 9.38693, 0.0101609
right:19.7803, 4.93736, 9.59121, 0.877649
left: 17.123, 7.09597, 10.3704, -1.16722
keep: 29.8674, 8.52397, 10.2468, 0.252621
right:41.3082, 4.73162, 10.256, 0.351429
right:33.5612, 3.92826, 9.56099, 1.31136
keep: 36.3286, 0.236675, 9.96927, 0.300497
keep: 6.94006, 3.74422, 9.23423, -0.0107519
left: 10.1845, 8.12588, 10.3357, -1.11559
left: 30.2433, 5.15501, 10.9283, -1.66812
left: 31.164, 0.981558, 10.2998, -1.40407
right:33.4211, 3.34297, 10.7505, 1.44369
keep: 14.2155, 0.0898786, 8.12422, -0.106965
right:15.6101, 0.712067, 8.0851, 1.21607
right:8.32936, 0.331634, 8.3627, 0.287154
keep: 31.9977, -0.324679, 8.5523, -0.100209
right:36.9491, 7.72828, 10.8046, 0.529808
left: 9.89035, 4.01477, 9.45823, -0.528208
right:21.9228, 1.55, 12.0703, 1.64242
keep: 0, 0.865937, 8.52393, 0
right:12.2693, 0.292653, 9.68822, 0.997319
keep: 21.934, -0.128795, 10.1277, 0.140886
right:1.72495, 3.88161, 8.62399, 0.0151188
left: 2.23836, 8.43219, 10.6626, -0.0466001
left: 19.7495, 6.74767, 9.43955, -1.59939
right:11.5618, 0.4327, 9.99394, 0.667741
right:38.541, 3.97517, 12.0763, 0.768549
keep: 5.70568, 0.152985, 10.5331, 0.00676558
keep: 32.6807, 7.94482, 8.77058, -0.155777
left: 23.0362, 2.20082, 9.14099, -1.34567
keep: 27.1248, -0.36213, 9.83185, 0.0796121
right:31.6573, 3.03555, 11.1032, 1.96394
right:12.9315, 0.358649, 10.0755, 0.82457
keep: 42.8641, 4.12528, 9.34623, 0.00454687
keep: 18.648, 8.545, 10.937, -0.494323
right:11.6183, -0.0841883, 10.499, 0.775936
left: 3.07602, 3.4915, 10.9874, -0.0417698
right:36.0421, 3.72428, 10.5292, 1.39067
keep: 3.96569, 7.68583, 9.90678, -0.0103651
left: 32.1322, 4.92322, 10.6431, -1.84283
left: 30.8298, 4.87555, 10.7461, -1.59417
keep: 7.03802, 4.60218, 10.2095, 0.0134522
keep: 26.8856, 0.0345456, 7.36627, -0.0160789
right:40.1795, 8.272, 8.93296, 0.255793
right:5.12664, 4.13054, 10.0516, 0.189189
keep: 0.375292, 8.06455, 9.38229, 2.15481e-005
keep: 41.6028, 4.02056, 8.40562, 0.0104209
keep: 9.48299, -0.576226, 9.48489, 0.0336512
keep: 32.4959, 8.01166, 9.00219, -0.298551
right:30.9487, 3.80836, 9.69096, 1.74713
keep: 24.6509, 3.45367, 8.56118, -0.036181
left: 34.2751, 4.54355, 11.0255, -1.19677
right:27.8467, 2.4217, 9.669, 1.22738
keep: 0, 4.37382, 10.2126, 0
right:0.615213, 3.65698, 10.2535, 0.00367723
left: 26.9683, 1.54804, 10.0601, -1.68733
keep: 15.5803, 0.471384, 9.53046, -0.108042
keep: 7.13572, 0.187094, 8.94815, -0.0240852
keep: 14.3046, 3.91242, 11.6522, 0.148183
keep: 21.5141, 0.231393, 10.8928, -0.698707
keep: 10.6719, -0.225088, 8.927, -0.0530386
left: 39.6548, 4.13684, 9.11276, -0.44145
keep: 21.9495, -0.599855, 9.78223, 0.196679
keep: 11.739, 0.394127, 10.001, -0.136533
keep: 34.9785, 8.22848, 10.6955, 0.171126
left: 15.5261, 7.13175, 9.26937, -0.830231
left: 14.4489, 7.27617, 9.51324, -1.43037
keep: 9.17869, 3.87696, 10.8842, 0.110104
right:24.2725, 6.29263, 9.74738, 2.10966
right:3.31356, -0.141587, 10.0412, 0.098092
keep: 34.7106, 4.32349, 8.49143, 0.299444
left: 34.3755, 4.59276, 10.2519, -0.755819
keep: 15.2032, -0.327937, 9.91834, 0.321164
keep: 10.0393, 3.53762, 10.1042, 0.0454882
right:16.3583, 0.77474, 9.70978, 1.54055
right:39.9671, 7.79508, 11.0046, 0.525004
keep: 11.8004, 4.39591, 9.91597, -0.0818605
keep: 6.48346, 3.5724, 10.8203, 0.00322355
right:39.6521, 4.52856, 10.9543, 0.715812
keep: 22.1942, 7.64024, 9.1781, 0.0674325
left: 31.3619, 4.26237, 9.96974, -1.71954
keep: 24.6338, -0.0223931, 12.7717, -0.314875
right:26.3086, 2.23019, 12.1767, 2.0602
left: 17.4557, 7.11545, 11.0832, -1.36848
keep: 36.6813, 4.21979, 10.2685, -0.0196394
right:17.0704, 0.101992, 10.6576, 1.34738
keep: 12.315, 0.133116, 8.3195, 0.0588836
keep: 36.0626, 3.59499, 8.96477, -0.119338
left: 9.23156, 4.32387, 11.0042, -0.772504
right:31.861, 3.67813, 10.5923, 1.33817
left: 38.364, 0.110908, 10.0487, -0.565722
right:2.39733, 0.144033, 9.98826, 0.0355331
left: 21.9092, 2.74664, 8.93039, -1.43729
keep: 14.5758, -0.198148, 8.46571, -0.0804013
keep: 18.7277, 4.31408, 9.65498, 0.344835
keep: 22.3763, 0.268036, 10.0757, 0.289526
keep: 31.7681, 8.8793, 8.97965, 0.330915
keep: 20.2048, 8.6347, 11.2325, -0.0137321
right:32.3645, 3.19536, 10.5518, 1.72403
left: 9.53495, 7.77149, 9.58936, -0.54021
keep: 40.2089, 3.93008, 11.9628, -0.0346687
left: 33.9297, 5.07837, 9.89583, -1.33543
keep: 17.9524, 3.77149, 8.8245, 0.0464377
keep: 29.1844, 4.32992, 9.6868, 0.0197006
keep: 14.0229, 8.1107, 9.20038, -0.00164008
right:2.3071, 5.0473, 9.6148, 0.0398256
left: 23.7708, 7.0585, 9.63553, -1.78223
left: 0, 7.84087, 9.73714, 0
left: 40.129, 3.5121, 9.6438, -0.529106
left: 19.3167, 2.79693, 10.1217, -1.21004
keep: 12.6512, 7.62083, 12.7192, 0.0449769
right:13.6007, 4.25198, 10.3591, 1.22248
keep: 15.2044, 7.74383, 9.31864, 0.195714
right:7.77155, 4.27124, 9.65287, 0.392174
keep: 34.4795, 4.13446, 12.0561, -0.239444
left: 4.04919, 3.56826, 10.1203, -0.0650831
right:26.3469, 2.5926, 10.822, 1.74462
right:6.7831, -0.525165, 8.91369, 0.313582
right:24.0805, 2.35062, 9.55489, 1.89018
keep: 13.2354, 0.19002, 9.97807, 0.049411
keep: 31.5251, 7.45356, 9.56088, -0.428383
right:0.355622, 4.83181, 11.8541, 0.000910587
keep: 35.0498, 8.24783, 10.5301, 0.150686
left: 24.2718, 6.33988, 9.88313, -1.30991
left: 6.57697, 7.98265, 9.646, -0.297473
right:5.64491, 3.64284, 10.0627, 0.182694
keep: 26.0364, 7.89898, 9.04483, 0.28693
keep: 37.4588, 4.33376, 11.7746, 0.0935348
left: 7.43397, 8.35461, 9.2327, -0.403737
left: 36.1722, 4.51834, 8.95, -1.24769
left: 38.9288, 3.98413, 10.2141, -0.287542
right:4.15829, 4.43078, 9.47492, 0.0725761
right:20.8978, 1.47726, 9.76514, 1.41131
left: 14.535, 7.99962, 10.0733, -1.13396
left: 15.1751, 7.56936, 8.14122, -1.03986
right:12.3624, 0.170873, 10.3196, 0.78478
keep: 7.38192, -0.317031, 10.2582, 0.0479374
left: 27.5587, 1.5906, 10.3424, -1.81117
right:31.3149, 3.28571, 10.181, 1.00693
left: 28.543, 1.84647, 10.0591, -1.35866
right:20.3555, 1.38717, 8.32162, 1.58666
keep: 36.4458, 0.0705288, 10.8572, -0.0101834
keep: 3.78066, -0.204952, 11.4615, -0.00752939
keep: 22.6901, 7.98608, 11.4248, -0.0497405
left: 35.3552, 0.423254, 10.0115, -1.09288
left: 0.977747, 7.84651, 10.8635, -0.00757463
keep: 10.302, 0.202746, 10.4106, -0.0321055
keep: 41.099, 7.90416, 10.79, 0.218602
keep: 0.982142, 0.313492, 10.9125, -0.00090326
keep: 36.2307, 4.95157, 9.53272, 0.251545
keep: 29.4474, -0.210719, 10.0462, 0.112723
right:3.38324, 4.23492, 10.2489, 0.114313
right:30.3246, 2.9981, 10.8179, 1.77221
keep: 20.5664, 7.85245, 10.2555, -0.0184015
right:3.99896, 3.87184, 9.9949, 0.105239
keep: 14.207, 8.20492, 9.69957, -0.197108
right:22.6112, 1.5785, 10.7684, 1.85466
keep: 32.9659, -0.524656, 10.5942, -0.228762
right:18.564, 1.24147, 10.2598, 1.15355
right:32.0233, 7.40787, 8.98448, 0.618834
keep: 29.8147, 8.09891, 9.97627, 0.306787
right:1.49194, 0.357023, 9.32328, 0.0149384
keep: 30.3668, 8.09081, 11.7275, -0.0393119
left: 4.51613, 7.75098, 8.86974, -0.18388
left: 11.1812, 8.14292, 11.3174, -0.62738
left: 24.9354, 5.2633, 9.8964, -1.75977
keep: 30.3918, 7.90943, 10.6636, -0.333734
keep: 34.816, 0.172427, 10.587, -0.0584261
left: 16.8947, 7.21693, 9.59727, -1.24326
keep: 14.3177, -0.0427486, 11.5654, -0.12482
keep: 22.5265, 8.0317, 8.39387, -0.221011
right:14.6252, 4.86673, 8.81137, 0.774134
right:27.8643, 2.26017, 10.0606, 1.49236
right:7.58894, -0.341954, 10.535, 0.316726
right:25.5137, 1.81644, 8.96697, 1.43814
right:36.5278, 3.14355, 9.15395, 0.497047
keep: 5.87958, 0.414625, 7.84668, -0.0314198
keep: 1.54975, -0.630403, 10.3296, 0.00344053
keep: 30.8091, 4.00973, 10.8972, -0.0952574
right:8.75216, -0.240972, 9.12184, 0.262545
keep: 16.6087, 0.380735, 9.44601, -0.0517317
left: 20.2527, 2.50869, 9.70685, -1.59292
keep: 22.5846, 8.00033, 8.40094, -0.0235667
keep: 26.3116, 7.66946, 9.51172, -0.444681
keep: 4.22964, 0.287879, 9.62325, -0.00181514
keep: 26.1263, 7.60328, 11.0721, 0.121736
keep: 1.93793, 3.52971, 9.68888, 0.004982
left: 15.5581, 7.54364, 11.3278, -1.64459
keep: 18.3174, -0.321001, 8.81853, -0.0259257
left: 10.3148, 7.82622, 9.19367, -0.557527
keep: 34.0515, 8.00086, 9.61042, -0.0396979
left: 0, 4.25518, 9.45175, 0
keep: 11.3687, 4.45218, 10.2048, -0.103273
keep: 47.3135, 8.35375, 8.03191, 0.00995718
keep: 41.2857, -0.84488, 10.4951, -0.0436613
keep: 39.6942, 0.0596291, 12.5782, 0.051644
right:10.8307, 3.58655, 10.6988, 1.06285
keep: 26.3972, 0.100501, 10.1246, -0.148521
keep: 15.2127, 0.173354, 10.4247, -0.223068
left: 6.92083, 4.66336, 8.65585, -0.314057
left: 7.0506, 7.79113, 10.6826, -0.282656
left: 0, 7.9865, 8.22205, 0
left: 0.900177, 7.66797, 11.2526, -0.00414145
left: 28.3567, 4.77432, 10.2464, -1.1539
keep: 26.7508, 0.0856912, 9.59021, -0.278305
keep: 10.1035, 0.131872, 9.35214, 0.0233747
left: 40.4295, -0.00774661, 10.3809, -0.45859
right:20.2077, 1.57502, 10.7009, 1.87478
left: 36.0446, 4.93232, 10.8376, -0.925844
left: 30.3039, 0.748429, 10.1731, -1.18365
keep: 20.4596, 0.143882, 11.335, -0.360515
keep: 30.0686, 0.295633, 12.2998, 0.348766
keep: 4.00199, 7.25804, 10.2432, 0.022779
left: 36.2923, 0.366561, 9.86871, -1.40072
right:26.6557, 2.74728, 8.76571, 1.79045
left: 1.51017, 4.26519, 9.43767, -0.0177432
keep: 11.9665, 8.34001, 10.524, 0.151167
right:8.48354, 3.91817, 10.108, 0.378141
keep: 2.57008, -0.0272462, 9.17736, -0.00101157
keep: 29.3006, 7.94098, 8.22346, -0.193915
keep: 15.7653, 3.74103, 9.32599, 0.00326503
right:13.4127, 0.610306, 10.917, 1.28584
keep: 10.2021, 0.301241, 9.84665, -0.061749
right:25.3392, 5.68549, 9.55794, 1.1187
right:1.33491, -0.0713387, 11.1231, 0.0106275
keep: 31.5634, 7.95008, 11.2435, -0.223382
keep: 32.559, 3.63649, 9.52043, -0.00741736
left: 0.878883, 8.25851, 9.76547, -0.00754818
keep: 8.87209, 7.82548, 11.8736, 0.138145
keep: 7.49671, 3.67799, 8.49998, 0.0548311
left: 32.2679, 4.82114, 10.1009, -1.76954
left: 36.1323, 4.81774, 10.2211, -1.24118
right:0, 0.194038, 8.88502, 0
left: 23.498, 5.91417, 10.839, -1.75777
left: 42.6703, 0.392216, 8.89823, -0.120757
keep: 34.9008, -0.291513, 12.288, -0.0833528
right:20.9403, 1.16922, 9.65296, 1.59078
left: 23.367, 6.17561, 10.0893, -2.01898
keep: 14.3961, 4.77196, 10.2327, -0.237524
keep: 30.5278, -0.343808, 9.95713, 0.170556
right:17.2073, 0.795173, 10.3597, 1.23234
keep: 3.82394, 8.00071, 8.68831, -0.00625315
right:17.8103, 1.25687, 8.51251, 1.21657
right:0.781463, 4.35185, 9.76856, 0.00323559
right:30.3569, 3.48539, 11.4902, 1.60445
keep: 24.6926, 8.03096, 8.45313, 0.353707
right:33.5676, 7.73712, 8.98189, 1.33935
keep: 0.678958, 0.568644, 8.48702, -0.000372662
keep: 31.1459, 7.81607, 9.48256, -0.0784648
keep: 4.79875, 4.6189, 10.0293, 0.00312123
right:5.30431, 4.24664, 10.3838, 0.171259
left: 17.0004, 2.96634, 9.90018, -1.24017
keep: 7.04345, 0.0776068, 9.29513, -0.0304582
left: 27.2317, 5.6248, 9.33046, -1.59426
left: 24.2729, 5.21567, 6.93317, -1.25744
left: 6.23514, 3.64017, 12.2646, -0.248772
left: 36.5477, 4.05087, 10.5035, -1.5102
right:32.8702, 2.85845, 9.40089, 1.14094
keep: 39.1062, 7.64301, 8.2402, -0.123416
right:19.4334, 2.12644, 9.62387, 1.26534
right:29.3965, 6.92402, 9.82759, 1.89533
right:39.4191, 3.80817, 11.2475, 0.706233
left: 30.084, 1.17894, 10.7416, -1.73935
keep: 0.637792, 7.65322, 10.6299, -0.000154612
keep: 36.005, 7.65965, 8.98486, -0.0281637
left: 21.1761, 6.27573, 9.70751, -1.77403
keep: 4.38055, 0.368927, 11.2217, -0.000601899
left: 5.39314, 8.33865, 10.5452, -0.280863
keep: 23.0651, 4.16644, 9.75757, 0.201059
right:26.492, 6.84002, 10.1723, 2.10551
keep: 34.087, 8.57315, 8.52198, 0.110085
right:28.0585, 3.00969, 10.2567, 2.10493
left: 21.7941, 6.30629, 10.1464, -2.04285
keep: 8.15509, 4.22341, 10.4922, -0.0613819
left: 19.137, 6.90693, 9.15192, -1.25119
right:16.7203, 1.04322, 9.29728, 0.787286
keep: 23.1122, 3.78625, 8.99579, -0.12643
left: 15.3225, 7.29326, 6.86363, -0.776213
left: 0, 3.66222, 11.0788, 0
left: 4.60314, 4.09027, 10.235, -0.155282
right:39.3517, 3.69639, 10.2723, 1.09401
keep: 2.13387, 3.79142, 8.8884, 0.000736437
right:3.37577, -0.24454, 9.36883, 0.106446
left: 20.7697, 6.54116, 10.4608, -1.50557
right:18.5372, 0.67746, 8.29443, 0.911918
right:11.1471, 4.59748, 8.71558, 0.473482
left: 0, 8.35364, 9.76495, 0
right:1.84944, -0.137797, 10.2757, 0.0397733
right:27.0502, 7.47278, 8.64913, 1.34839
keep: 13.8781, -0.00877382, 10.5499, -0.0689154
right:14.3888, 5.16662, 9.99338, 1.21541
right:21.2435, 1.50995, 10.6113, 1.51475
right:30.1689, 7.04805, 9.91498, 1.81118
left: 34.3469, 4.02288, 10.4971, -1.27299
left: 27.9613, 4.90007, 11.3198, -1.90074
keep: 15.4638, -0.127531, 11.5006, -0.10552
right:29.4213, 2.37812, 9.68123, 1.40675
keep: 28.7331, 3.86309, 11.0091, 0.056101
keep: 14.5668, 4.8319, 10.1648, -0.101023
keep: 17.4324, 3.93642, 8.50498, -0.417408
keep: 35.9711, -0.683657, 9.07556, -0.159191
keep: 29.1962, 8.09939, 10.9739, 0.399088
left: 33.1283, 4.84203, 8.28087, -0.596739
keep: 17.1726, 0.429828, 11.0003, -0.129166
keep: 34.3229, 0.325395, 7.98221, 0.239124
left: 12.6358, 6.63375, 11.026, -0.744723
right:29.9283, 6.31974, 10.3877, 1.52115
left: 35.7676, 4.3016, 10.0032, -1.12949
right:13.8865, -0.525015, 9.5564, 0.711785
left: 8.87944, 4.65383, 10.5475, -0.506209
keep: 22.395, 0.0633672, 10.354, 0.198208
keep: 16.6538, 3.80773, 8.70316, 0.067818
right:31.821, 2.58609, 10.2023, 1.40606
right:8.32394, 4.39106, 9.86557, 0.423438
keep: 33.7425, -0.113935, 9.60034, -0.0560347
right:10.3704, 1.01917, 8.3996, 0.452925
keep: 12.822, 0.404787, 8.67298, -0.13173
keep: 6.6559, 8.66717, 11.1287, -0.128043
keep: 26.4036, 3.81751, 10.9771, 0.251264
keep: 23.7964, 3.9256, 10.3221, -0.0539726
keep: 21.4407, 3.68022, 9.25427, 0.0659452
keep: 32.6196, 7.90267, 9.79116, 0.135028
left: 29.8661, 1.36961, 10.8824, -1.4888
left: 13.9773, 3.0107, 9.61281, -1.19284
keep: 18.4323, 3.54648, 9.02166, 0.31709
right:3.71646, 3.44916, 9.29806, 0.0868002
right:37.3192, 7.23792, 10.9399, 0.846734
right:13.6046, 0.705357, 9.67505, 0.997446
right:40.2058, 7.66365, 9.31888, 0.32637
keep: 44.4786, -0.0549511, 10.3952, 0.0402328
keep: 34.3269, 3.58285, 10.8169, -0.259102
right:18.1878, 0.833041, 11.4, 1.43109
left: 2.75928, 4.12644, 11.4886, -0.0837866
keep: 17.369, 8.05094, 8.56292, -0.0623851
keep: 29.4064, 4.49918, 9.76467, 0.113655
right:17.0108, 4.87096, 11.3325, 1.39572
keep: 22.5517, 0.0972651, 9.76654, -0.350054
keep: 8.55106, -0.780377, 9.79634, 0.091597
left: 6.55171, 4.71668, 8.77016, -0.192784
right:15.809, 0.614719, 10.121, 1.08126
keep: 5.0345, 7.94343, 9.88536, 0.0317751
keep: 26.1187, 8.08887, 10.88, -0.00646234
keep: 13.0168, 7.91543, 9.53252, -0.171924
keep: 0, 0.512752, 10.3665, 0
left: 38.7047, 3.66936, 10.2321, -0.920288
keep: 15.3079, 7.4103, 9.47431, 0.239007
left: 40.5666, 5.02828, 9.89073, -0.138513
right:6.04597, -0.108352, 10.0595, 0.380217
left: 43.0484, 4.03798, 11.6198, -0.277197
right:26.3623, 2.88827, 10.1105, 1.73934
keep: 1.74187, 8.0453, 12.4413, -0.0023376
left: 1.53054, 8.00584, 10.2042, -0.0158171
right:26.4768, 6.23386, 12.4633, 2.03538
keep: 26.1731, 0.0825259, 10.4251, 0.0644533
right:38.3284, 3.51859, 9.7834, 1.4011
keep: 18.7701, 3.93056, 10.1528, 0.0209974
keep: 5.68213, 0.13652, 10.5456, 0.00783268
left: 14.9441, 7.16983, 9.15558, -1.30618
right:15.8929, 0.597904, 9.10441, 0.733146
right:23.4332, 5.70589, 10.228, 1.06952
right:22.2158, 1.68354, 9.94214, 1.68438
keep: 17.4614, 7.7364, 10.1613, -0.0377366
keep: 20.2606, -0.629075, 11.2827, 0.0830941
right:35.3521, 3.02964, 10.5696, 1.79566
left: 4.52789, 8.10995, 9.44296, -0.150674
right:19.7175, 1.06787, 10.3886, 1.84482
right:0.851903, 3.85054, 9.4652, 0.00778493
keep: 10.4488, 3.81928, 10.2317, -0.0730506
keep: 3.61081, 7.94279, 12.0232, 0.016125
right:38.674, 4.01282, 9.53818, 0.152972
left: 38.8135, 3.10233, 9.80053, -0.523295
left: 27.2962, 5.90031, 9.1034, -1.53503
left: 30.7648, 4.72461, 9.90442, -1.58235
keep: 15.0941, 0.558138, 10.2638, -0.220867
right:42.3994, 8.43832, 8.68178, 0.225811
keep: 5.92948, 4.53656, 10.987, -0.0561825
left: 13.8925, 7.67266, 11.0565, -1.73604
right:14.9074, 4.64575, 9.90288, 1.25085
left: 27.9349, 5.77103, 10.4221, -1.58494
right:12.0193, 0.150717, 9.47649, 0.829825
right:20.1906, 5.61997, 10.5149, 1.53569
keep: 11.8732, 3.64981, 9.44481, 0.136987
keep: 16.3551, -0.39603, 9.88137, -0.1096
left: 28.1364, 5.42799, 10.0349, -2.12953
keep: 6.21064, 0.573875, 8.62816, -0.0147255
keep: 19.6882, 3.82564, 8.8644, 0.28427
left: 21.7995, 2.39148, 9.91469, -1.6591
left: 2.96846, 7.99201, 9.28074, -0.0451301
left: 1.06209, 8.22077, 8.85154, -0.00986407
keep: 39.8449, 4.08075, 8.88903, -0.282453
keep: 20.4491, 3.78088, 11.6677, -0.191171
keep: 0.590436, 0.137727, 9.84067, 0.000280849
keep: 29.8489, 3.71813, 11.155, -0.081625
right:22.049, 5.91917, 10.1406, 2.16879
right:28.6652, 2.05201, 10.5591, 1.87616
keep: 23.7217, 7.89612, 9.13278, 0.101755
keep: 33.2399, -0.431415, 10.5159, -0.0745402
right:25.6957, 2.03476, 9.73168, 1.79213
keep: 22.2897, 0.189457, 8.21719, -0.352345
right:32.4195, 3.15157, 8.06754, 1.26324
keep: 7.33652, 0.250788, 9.18762, 0.0196154
left: 11.1693, 3.75174, 9.98083, -0.707157
left: 35.3841, 4.49837, 9.08871, -0.469678
left: 1.41712, 8.08284, 11.8097, -0.0193986
keep: 29.3293, 0.0883661, 11.2373, 0.111932
right:24.9156, 1.98187, 11.3732, 1.50817
keep: 21.0016, 7.65627, 9.91158, 0.0468989
left: 3.23313, 3.84365, 11.9791, -0.0948829
left: 29.0445, 0.929073, 10.0477, -2.00107
keep: 21.4592, 4.21841, 12.8648, -0.151492
keep: 4.6952, 0.575463, 9.78174, -0.024377
keep: 33.7058, 3.64665, 8.95722, -0.196162
left: 31.63, 5.19937, 9.15655, -1.61824
